# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32020
  8 0.375 1630.01 293.884
  9 0.425 1608.25 288.111
  10 0.475 1601.77 280.763
  11 0.525 1594.99 283.721
  12 0.575 1655.52 285.585
  13 0.625 1589.18 294.39
  14 0.675 1602.37 301.794
  15 0.725 1614.84 296.977
  16 0.775 1587.73 301.795
  17 0.825 1646.78 299.744
  18 0.875 1614.05 309.039
  19 0.925 1580.95 307.642
  20 0.975 1559.98 314.399
25000 20 32020
  1 0.025 1614.65 321.108
  2 0.075 1558.98 308.575
  3 0.125 1625.24 309.146
  4 0.175 1587.87 308.634
  5 0.225 1574.06 301.551
  6 0.275 1570.14 292.478
  7 0.325 1603.31 296.059
  8 0.375 1639.27 294.815
  9 0.425 1616.27 290.709
  10 0.475 1602.82 283.173
  11 0.525 1613.39 280.371
  12 0.575 1630.19 284.519
  13 0.625 1584.59 296.355
  14 0.675 1613.02 298.087
  15 0.725 1616.1 297.496
  16 0.775 1553.04 300.95
  17 0.825 1638.4 302.454
  18 0.875 1603.82 304.651
  19 0.925 1604.17 312.18
  20 0.975 1570.67 315.568
26000 20 32020
  1 0.025 1611.75 318.43
  2 0.075 1565.26 312.021
  3 0.125 1620.5 308.699
  4 0.175 1590.11 308.54
  5 0.225 1571.84 301.627
  6 0.275 1609.71 291.902
  7 0.325 1583.07 294.338
  8 0.375 1635.75 293.82
  9 0.425 1622.31 292.356
  10 0.475 1609.47 285.806
  11 0.525 1601.12 275.132
  12 0.575 1638.01 285.914
  13 0.625 1556 294.474
  14 0.675 1609.66 296.312
  15 0.725 1622.1 299.005
  16 0.775 1557.4 306.181
  17 0.825 1637.98 298.55
  18 0.875 1607.15 300.753
  19 0.925 1594.82 312.799
  20 0.975 1575.99 319.022
27000 20 32020
  1 0.025 1615.55 321.995
  2 0.075 1573.03 312.116
  3 0.125 1605.16 308.857
  4 0.175 1586.01 301.999
  5 0.225 1577.33 301.058
  6 0.275 1596.03 297.171
  7 0.325 1593.55 298.291
  8 0.375 1635.4 292.498
  9 0.425 1637.37 290.611
  10 0.475 1601.15 288.108
  11 0.525 1599.38 276.43
  12 0.575 1647.54 286.999
  13 0.625 1586.74 293.363
  14 0.675 1596.37 295.362
  15 0.725 1618.5 294.333
  16 0.775 1566.13 304.635
  17 0.825 1628.89 299.779
  18 0.875 1607.28 300.702
  19 0.925 1589.46 313.55
  20 0.975 1559.13 319.859
28000 20 32019.999999999993
  1 0.025 1612.79 322.871
  2 0.075 1562.01 312.697
  3 0.125 1626.59 308.615
  4 0.175 1577.73 303.796
  5 0.225 1584.35 301.316
  6 0.275 1591.29 297.292
  7 0.325 1597.4 297.31
  8 0.375 1642.48 293.374
  9 0.425 1626.67 292.191
  10 0.475 1605.41 286.574
  11 0.525 1601.28 278.838
  12 0.575 1638.42 283.065
  13 0.625 1567.01 292.102
  14 0.675 1610.88 294.141
  15 0.725 1615.94 294
  16 0.775 1576.26 301.35
  17 0.825 1650.38 298.367
  18 0.875 1607.93 304.256
  19 0.925 1575.35 310.108
  20 0.975 1549.83 317.687
29000 20 32019.999999999996
  1 0.025 1627.63 322.259
  2 0.075 1548.41 314.743
  3 0.125 1622.09 310.958
  4 0.175 1575 304.164
  5 0.225 1589.89 299.024
  6 0.275 1578.51 298.581
  7 0.325 1588.19 295.265
  8 0.375 1641.29 294.216
  9 0.425 1615.1 291.054
  10 0.475 1617.06 287.4
  11 0.525 1617.52 280.201
  12 0.575 1640.19 281.261
  13 0.625 1570.1 292.902
  14 0.675 1610.57 292.921
  15 0.725 1616.33 296.171
  16 0.775 1585.76 304.064
  17 0.825 1639.72 300.706
  18 0.875 1610.22 300.549
  19 0.925 1569.37 311.144
  20 0.975 1557.05 317.519
30000 20 32019.999999999993
  1 0.025 1611.8 324.36
  2 0.075 1570.21 315.596
  3 0.125 1611.62 312.644
  4 0.175 1594.63 305.132
  5 0.225 1584.73 299.616
  6 0.275 1582.28 297.851
  7 0.325 1582.95 291.969
  8 0.375 1631.07 294.184
  9 0.425 1619.92 292.024
  10 0.475 1619.01 286.593
  11 0.525 1618.17 279.839
  12 0.575 1656.76 281.569
  13 0.625 1575.19 289.781
  14 0.675 1608.58 294.195
  15 0.725 1608.01 297.448
  16 0.775 1568.55 303.414
  17 0.825 1636.01 297.469
  18 0.875 1602.6 301.18
  19 0.925 1573.73 310.767
  20 0.975 1564.18 314.912
31000 20 32019.999999999993
  1 0.025 1613.03 322.078
  2 0.075 1550.52 315.291
  3 0.125 1618.07 312.489
  4 0.175 1578.88 304.315
  5 0.225 1589.58 301.725
  6 0.275 1588.52 296.37
  7 0.325 1585.13 295.088
  8 0.375 1628.93 297.013
  9 0.425 1612.59 288.269
  10 0.475 1613.34 284.13
  11 0.525 1602.35 278.171
  12 0.575 1644.89 281.472
  13 0.625 1579.98 294.163
  14 0.675 1611.42 295.3
  15 0.725 1622.51 295.173
  16 0.775 1565.98 302.217
  17 0.825 1644.18 299.449
  18 0.875 1627.17 305.28
  19 0.925 1581.78 308.587
  20 0.975 1561.15 318.279
32000 20 32020
  1 0.025 1595.86 320.629
  2 0.075 1569.46 319.19
  3 0.125 1603.84 312.937
  4 0.175 1596.56 303.784
  5 0.225 1573.44 300.588
  6 0.275 1578.55 296.901
  7 0.325 1596.32 295.073
  8 0.375 1646.89 294.126
  9 0.425 1592.08 290.752
  10 0.475 1619.19 281.959
  11 0.525 1602.8 276.072
  12 0.575 1646.66 281.419
  13 0.625 1582.01 294.618
  14 0.675 1604.33 294.291
  15 0.725 1631.12 294.608
  16 0.775 1571.04 302.357
  17 0.825 1650.88 300.381
  18 0.875 1602.66 306.068
  19 0.925 1586.42 310.613
  20 0.975 1569.89 320.671
33000 20 32020
  1 0.025 1610.74 320.606
  2 0.075 1552.85 314.812
  3 0.125 1609.96 315.942
  4 0.175 1594.5 308.717
  5 0.225 1585 296.751
  6 0.275 1581.51 300.704
  7 0.325 1599.6 298.407
  8 0.375 1637.17 288.217
  9 0.425 1621.14 291.163
  10 0.475 1625.3 280.873
  11 0.525 1610.8 278.9
  12 0.575 1622.68 281.756
  13 0.625 1558.98 289.309
  14 0.675 1622.3 294.934
  15 0.725 1618.98 295.811
  16 0.775 1559.52 301.905
  17 0.825 1631.47 300.761
  18 0.875 1629.15 304.864
  19 0.925 1585.05 310.747
  20 0.975 1563.3 318.05
34000 20 32020
  1 0.025 1615.29 322.482
  2 0.075 1546.72 319.022
  3 0.125 1617.77 309.878
  4 0.175 1585.4 312.996
  5 0.225 1595.91 298.985
  6 0.275 1578.48 300.083
  7 0.325 1594.87 295.167
  8 0.375 1617.5 291.276
  9 0.425 1619.07 291.55
  10 0.475 1630.51 278.354
  11 0.525 1607.08 279.94
  12 0.575 1621.58 280.606
  13 0.625 1562.56 288.084
  14 0.675 1596.62 292.555
  15 0.725 1637.63 298.463
  16 0.775 1565.68 298.987
  17 0.825 1643.42 300.831
  18 0.875 1626.19 308.959
  19 0.925 1604.1 311.243
  20 0.975 1553.62 317.365
35000 20 32019.999999999996
  1 0.025 1622.65 323.244
  2 0.075 1560.39 315.676
  3 0.125 1604.01 307.877
  4 0.175 1572 312.128
  5 0.225 1594.15 301.071
  6 0.275 1574.98 303.11
  7 0.325 1592.59 295.547
  8 0.375 1615.58 290.34
  9 0.425 1620.94 288.186
  10 0.475 1623.1 275.407
  11 0.525 1599.53 277.754
  12 0.575 1640.78 282.122
  13 0.625 1571.14 285.122
  14 0.675 1616.46 296.345
  15 0.725 1634.68 295.877
  16 0.775 1578.58 300.774
  17 0.825 1632.11 302.872
  18 0.875 1619.78 305.225
  19 0.925 1588.26 313.258
  20 0.975 1558.29 317.837
36000 20 32020
  1 0.025 1613.46 318.757
  2 0.075 1550.05 318.375
  3 0.125 1621.51 312.499
  4 0.175 1576.14 313.574
  5 0.225 1585.86 303.418
  6 0.275 1576.75 301.183
  7 0.325 1574.72 293.091
  8 0.375 1646.72 290.865
  9 0.425 1603.64 287.236
  10 0.475 1617.69 281.461
  11 0.525 1600.61 277.272
  12 0.575 1652.14 278.392
  13 0.625 1573.76 287.131
  14 0.675 1604.35 292.207
  15 0.725 1634.7 292.604
  16 0.775 1582.91 300.32
  17 0.825 1627.99 305.384
  18 0.875 1622.18 307.503
  19 0.925 1602.65 311.85
  20 0.975 1552.17 318.964
37000 20 32020
  1 0.025 1611.38 319.214
  2 0.075 1546.8 316.652
  3 0.125 1632.72 314.255
  4 0.175 1573.67 310.283
  5 0.225 1578.79 299.385
  6 0.275 1574.74 301.921
  7 0.325 1586.45 293.227
  8 0.375 1643.37 290.366
  9 0.425 1598.14 285.276
  10 0.475 1604.23 282.468
  11 0.525 1604.33 277.929
  12 0.575 1644.53 280.594
  13 0.625 1576.3 286.341
  14 0.675 1611.46 294.92
  15 0.725 1638.53 291.887
  16 0.775 1595.15 301.641
  17 0.825 1622.89 308.786
  18 0.875 1614.71 305.371
  19 0.925 1600.75 313.151
  20 0.975 1561.06 320.359
38000 20 32020.000000000004
  1 0.025 1611.13 323.684
  2 0.075 1540.45 319.33
  3 0.125 1628.58 311.561
  4 0.175 1593.1 308.239
  5 0.225 1591.96 303.346
  6 0.275 1589.71 301.941
  7 0.325 1591.92 298.136
  8 0.375 1646.73 288.926
  9 0.425 1598.47 287.189
  10 0.475 1631.6 276.816
  11 0.525 1612.82 273.481
  12 0.575 1637.02 282.343
  13 0.625 1574.1 289.779
  14 0.675 1614.06 291.811
  15 0.725 1623.32 293.586
  16 0.775 1585.47 301.635
  17 0.825 1605.11 305.626
  18 0.875 1593.04 304.297
  19 0.925 1600.05 313.715
  20 0.975 1551.36 317.001
39000 20 32020
  1 0.025 1598.9 320.798
