# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32020
  1 0.025 1600.72 322.915
  2 0.075 1571.06 316.161
  3 0.125 1607.17 311.965
  4 0.175 1602.58 303.445
  5 0.225 1587.95 303.524
  6 0.275 1603.32 295.455
  7 0.325 1568.41 292.729
  8 0.375 1638.65 290.445
  9 0.425 1601.95 288.922
  10 0.475 1623.15 285.639
  11 0.525 1626.83 282.225
  12 0.575 1610.73 284.532
  13 0.625 1615 287.537
  14 0.675 1579.97 296.195
  15 0.725 1613.21 300.88
  16 0.775 1658.3 297.63
  17 0.825 1605.27 302.506
  18 0.875 1584.04 305.104
  19 0.925 1560.09 311.666
  20 0.975 1561.6 314.835
45000 20 32019.999999999996
  1 0.025 1624.57 321.059
  2 0.075 1565.68 316.478
  3 0.125 1608.27 312.106
  4 0.175 1619.03 305.514
  5 0.225 1580.88 299.635
  6 0.275 1605.74 297.41
  7 0.325 1564.93 294.646
  8 0.375 1649.24 287.807
  9 0.425 1586.35 290.337
  10 0.475 1636.58 282.951
  11 0.525 1621.38 286.735
  12 0.575 1626.83 282.255
  13 0.625 1610.69 286.896
  14 0.675 1578.37 291.255
  15 0.725 1608.04 298.236
  16 0.775 1650.85 298.161
  17 0.825 1571.92 304.468
  18 0.875 1596.73 308.691
  19 0.925 1554.07 312.399
  20 0.975 1559.85 315.8
46000 20 32020
  1 0.025 1605.01 321.471
  2 0.075 1590.14 314.961
  3 0.125 1620.79 310.654
  4 0.175 1612.92 306.163
  5 0.225 1590.19 300.802
  6 0.275 1596.13 299.534
  7 0.325 1572.1 298.07
  8 0.375 1633.49 287.524
  9 0.425 1604.79 285.744
  10 0.475 1644.02 288.324
  11 0.525 1606.44 281.948
  12 0.575 1610.11 279.376
  13 0.625 1606.46 286.574
  14 0.675 1580.66 294.831
  15 0.725 1586.52 294.679
  16 0.775 1642.52 302.796
  17 0.825 1583.25 303.299
  18 0.875 1577.93 302.619
  19 0.925 1582.89 313.951
  20 0.975 1573.64 318.808
47000 20 32020.000000000004
  1 0.025 1614.65 321.484
  2 0.075 1571.19 318.827
  3 0.125 1619.47 308.446
  4 0.175 1625.81 305.33
  5 0.225 1598.44 300.183
  6 0.275 1599.81 299.023
  7 0.325 1547.19 299.784
  8 0.375 1638 290.794
  9 0.425 1599.28 287.276
  10 0.475 1636.77 283.161
  11 0.525 1623.84 281.516
  12 0.575 1604.82 284.792
  13 0.625 1617.79 287.544
  14 0.675 1596.06 293.993
  15 0.725 1589.7 292.274
  16 0.775 1639.5 301.739
  17 0.825 1600.73 301.806
  18 0.875 1574.24 305.691
  19 0.925 1560.41 310.722
  20 0.975 1562.3 318.89
48000 20 32019.999999999996
  1 0.025 1609.78 317.959
  2 0.075 1570.97 319.693
  3 0.125 1641.78 309.072
  4 0.175 1608.08 303.472
  5 0.225 1592.23 298.199
  6 0.275 1608.1 302.805
  7 0.325 1538.67 299.739
  8 0.375 1637.87 292.111
  9 0.425 1598.67 289.137
  10 0.475 1611.83 278.677
  11 0.525 1618.45 283.496
  12 0.575 1604.43 285.254
  13 0.625 1617.81 286.809
  14 0.675 1600.48 293.862
  15 0.725 1589.36 293.822
  16 0.775 1644.19 299.56
  17 0.825 1608.8 300.194
  18 0.875 1597.94 306.703
  19 0.925 1548.51 311.955
  20 0.975 1572.05 320.721
49000 20 32020.000000000004
  1 0.025 1614.65 320.757
  2 0.075 1572.76 320.611
  3 0.125 1632.84 312.734
  4 0.175 1610.3 305.481
  5 0.225 1610.23 296.842
  6 0.275 1611.99 297.832
  7 0.325 1561.79 297.238
  8 0.375 1617.01 291.876
  9 0.425 1578.8 290.424
  10 0.475 1619.21 280.883
  11 0.525 1631.47 281.719
  12 0.575 1602.2 286.981
  13 0.625 1603.21 289.239
  14 0.675 1586.88 291.463
  15 0.725 1597.85 292.124
