# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 30019.999999999993
  9 0.425 1495.14 287.461
  10 0.475 1505.48 290.312
  11 0.525 1554.88 284.059
  12 0.575 1539.7 285.406
  13 0.625 1524.69 287.723
  14 0.675 1535.87 290.329
  15 0.725 1485.78 294.82
  16 0.775 1571.96 300.857
  17 0.825 1496.13 301.373
  18 0.875 1461.53 306.156
  19 0.925 1480.36 300.008
  20 0.975 1432.46 306.203
35000 20 30019.999999999996
  1 0.025 1556.44 316.02
  2 0.075 1510.06 311.95
  3 0.125 1437.04 313.171
  4 0.175 1482.78 307.754
  5 0.225 1482.77 301.962
  6 0.275 1483.56 299.742
  7 0.325 1524.04 295.359
  8 0.375 1501.53 292.402
  9 0.425 1472.77 287.802
  10 0.475 1515.27 286.25
  11 0.525 1548.14 287.678
  12 0.575 1542.25 292.494
  13 0.625 1521.61 289.238
  14 0.675 1526.66 289.259
  15 0.725 1477.21 294.101
  16 0.775 1572.37 299.905
  17 0.825 1489.89 303.307
  18 0.875 1478.23 308.782
  19 0.925 1474.19 298.801
  20 0.975 1423.19 310.594
36000 20 30020
  1 0.025 1537.24 314.558
  2 0.075 1515.19 316.078
  3 0.125 1441.61 311.299
  4 0.175 1475.77 306.85
  5 0.225 1493.34 298.728
  6 0.275 1500.88 298.038
  7 0.325 1520.26 296.788
  8 0.375 1511.62 294.791
  9 0.425 1474.75 286.238
  10 0.475 1510.09 287.442
  11 0.525 1554.71 286.604
  12 0.575 1525.99 285.686
  13 0.625 1504.72 290.606
  14 0.675 1537.55 290.969
  15 0.725 1486.89 295.475
  16 0.775 1560.61 298.31
  17 0.825 1479.51 305.52
  18 0.875 1491.12 309.749
  19 0.925 1459.34 303.212
  20 0.975 1438.81 309.417
37000 20 30019.999999999996
  1 0.025 1527.24 315.121
  2 0.075 1531.65 317.049
  3 0.125 1440.52 311.449
  4 0.175 1472.4 303.321
  5 0.225 1507.71 299.066
  6 0.275 1492.25 294.736
  7 0.325 1523.94 295.013
  8 0.375 1507.36 297.299
  9 0.425 1478.62 286.871
  10 0.475 1512.21 289.108
  11 0.525 1541.37 285.481
  12 0.575 1531.57 282.701
  13 0.625 1528.6 286.942
  14 0.675 1527.08 289.28
  15 0.725 1486.94 295.812
  16 0.775 1577.74 300.357
  17 0.825 1490.06 302.79
  18 0.875 1454.71 304.3
  19 0.925 1462.82 305.528
  20 0.975 1425.21 315.216
38000 20 30020
  1 0.025 1525.94 314.055
  2 0.075 1524.02 316.496
  3 0.125 1449.48 313.923
  4 0.175 1482.27 304.649
  5 0.225 1502.85 297.018
  6 0.275 1496.47 293.044
  7 0.325 1522.58 294.111
  8 0.375 1485.76 293.075
  9 0.425 1471.51 287.092
  10 0.475 1510.36 289.532
  11 0.525 1550.79 286.73
  12 0.575 1521.82 288.767
  13 0.625 1532.15 288.082
  14 0.675 1526.07 292.756
  15 0.725 1486.58 295.682
  16 0.775 1566.04 299.731
  17 0.825 1473.69 296.096
  18 0.875 1480.07 306.29
  19 0.925 1457.38 307.244
  20 0.975 1454.17 317.166
39000 20 30020
  1 0.025 1527.84 314.402
  2 0.075 1521.5 311.513
  3 0.125 1437.11 315.753
  4 0.175 1481.87 304.332
  5 0.225 1497.92 301.481
  6 0.275 1485.02 290.192
  7 0.325 1525.41 290.541
  8 0.375 1485.58 294.961
  9 0.425 1487.09 292.188
  10 0.475 1518.87 289.094
  11 0.525 1545.14 287.849
  12 0.575 1531.18 290.603
  13 0.625 1529.43 284.906
  14 0.675 1523.7 294.844
  15 0.725 1496.06 296.078
  16 0.775 1559.3 296.615
  17 0.825 1482.05 297.38
  18 0.875 1468.03 307.36
  19 0.925 1461.54 306.815
  20 0.975 1455.36 314.209
40000 20 30020
  1 0.025 1542.25 316.807
  2 0.075 1540.18 310.878
  3 0.125 1429.52 312.915
  4 0.175 1478.96 306.183
  5 0.225 1505.09 303.077
  6 0.275 1493.12 293.945
  7 0.325 1527.59 289.102
  8 0.375 1495 296.466
  9 0.425 1471.69 289.764
  10 0.475 1514.97 286.163
  11 0.525 1545.53 285.271
  12 0.575 1509.25 287.072
  13 0.625 1528.52 287.215
  14 0.675 1513.65 292.385
  15 0.725 1501.09 297.388
  16 0.775 1569.71 297.003
  17 0.825 1482.57 298.643
  18 0.875 1452.14 304.655
  19 0.925 1475.37 308.565
  20 0.975 1443.8 315.517
41000 20 30020
  1 0.025 1544.41 315.23
  2 0.075 1518.86 313.953
  3 0.125 1433.46 316.682
  4 0.175 1475.88 304.599
  5 0.225 1502.14 298.59
  6 0.275 1486.04 295.745
  7 0.325 1524.91 296.063
  8 0.375 1496.43 293.156
  9 0.425 1491.62 290.389
  10 0.475 1518.4 285.462
  11 0.525 1547.49 284.226
  12 0.575 1534.89 282.648
  13 0.625 1524.69 284.995
  14 0.675 1533.66 290.286
  15 0.725 1483.99 298.363
  16 0.775 1564.02 297.175
  17 0.825 1476.61 300.931
  18 0.875 1449.96 306.692
  19 0.925 1474.02 309.012
  20 0.975 1438.52 312.779
42000 20 30020.000000000004
  1 0.025 1530.39 314.371
  2 0.075 1525.03 308.598
  3 0.125 1433.39 311.565
  4 0.175 1463.76 307.517
  5 0.225 1508.26 301.485
  6 0.275 1492.18 296.627
  7 0.325 1525.28 296.539
  8 0.375 1511.1 289.804
  9 0.425 1481.81 288.471
  10 0.475 1512.07 284.752
  11 0.525 1550.17 287.486
  12 0.575 1522.26 286.757
  13 0.625 1530.48 287.423
  14 0.675 1523.57 292.285
  15 0.725 1481.54 299.487
  16 0.775 1568.93 294.966
  17 0.825 1486.13 300.821
  18 0.875 1448.29 309.154
  19 0.925 1492.34 308.857
  20 0.975 1433.02 314.558
43000 20 30020.000000000004
  1 0.025 1535.81 314.51
  2 0.075 1539.99 308.68
  3 0.125 1420.96 312.221
  4 0.175 1465.55 310.641
  5 0.225 1502.87 300.186
  6 0.275 1489.39 296.933
  7 0.325 1514.22 299.135
  8 0.375 1514.95 286.937
  9 0.425 1476.17 286.659
  10 0.475 1511.61 286.56
  11 0.525 1549.4 288.781
  12 0.575 1537.4 287.85
  13 0.625 1532.72 287.683
  14 0.675 1523.38 291.554
  15 0.725 1490.46 298.227
  16 0.775 1571.37 297.729
  17 0.825 1485.18 297.764
  18 0.875 1469.37 308.727
  19 0.925 1485.22 316.305
  20 0.975 1403.98 318.721
44000 20 30020.000000000004
  1 0.025 1519.03 313.199
  2 0.075 1543.41 311.071
  3 0.125 1439.37 311.51
  4 0.175 1463.15 312.127
  5 0.225 1507.04 300.908
  6 0.275 1470.5 295.376
  7 0.325 1509.71 297.298
  8 0.375 1509.92 290.657
  9 0.425 1478.42 284.546
  10 0.475 1517.61 283.445
  11 0.525 1548.97 286.107
  12 0.575 1533.91 287.779
  13 0.625 1532.22 286.809
  14 0.675 1536.84 290.094
  15 0.725 1490.74 291.952
  16 0.775 1557.52 301.796
  17 0.825 1501.06 303.036
  18 0.875 1454.01 306.875
  19 0.925 1486.84 315.356
  20 0.975 1419.73 318.144
45000 20 30019.999999999996
  1 0.025 1524.66 314.295
  2 0.075 1520.92 313.817
  3 0.125 1437.58 312.617
  4 0.175 1476.19 310.568
  5 0.225 1509.68 298.638
  6 0.275 1495.55 298.495
  7 0.325 1518.87 296.736
  8 0.375 1497.88 289.384
  9 0.425 1483.58 287.96
  10 0.475 1505.95 284.099
  11 0.525 1544.29 286.665
  12 0.575 1534.28 285.643
  13 0.625 1545.41 287.708
  14 0.675 1531.66 288.808
  15 0.725 1485.37 291.457
  16 0.775 1570.46 297.756
  17 0.825 1481.48 300.405
  18 0.875 1437.6 308.286
  19 0.925 1492.3 314.726
  20 0.975 1426.29 312.567
46000 20 30020.000000000004
  1 0.025 1519.29 313.862
  2 0.075 1543.66 310.373
  3 0.125 1432.02 311.612
  4 0.175 1475.96 308.324
  5 0.225 1505.79 302.802
  6 0.275 1476.61 300.295
  7 0.325 1532.5 298.125
  8 0.375 1501.83 288.782
  9 0.425 1492.93 285.814
  10 0.475 1500.84 285.433
  11 0.525 1554.08 288.875
  12 0.575 1515.57 286.249
  13 0.625 1535.15 286.238
  14 0.675 1524.01 286.389
  15 0.725 1501.78 294.549
  16 0.775 1559.45 299.494
  17 0.825 1495.32 299.669
  18 0.875 1469.47 307.892
  19 0.925 1458.29 312.068
  20 0.975 1425.45 316.684
47000 20 30020.000000000004
  1 0.025 1530.8 314.943
  2 0.075 1527.67 312.696
  3 0.125 1436.57 311.94
  4 0.175 1478.31 306.152
  5 0.225 1508.89 300.191
  6 0.275 1466.24 303
  7 0.325 1525.79 296.475
  8 0.375 1514.47 291.83
  9 0.425 1491.18 287.605
  10 0.475 1502.44 286.806
  11 0.525 1560.44 285.675
  12 0.575 1513.38 284.853
  13 0.625 1535.84 284.866
  14 0.675 1522.61 288.306
  15 0.725 1487.86 296.005
  16 0.775 1557.22 304.644
