# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 24020.000000000004
  12 0.575 1161.61 287.011
  13 0.625 1250.69 287.776
  14 0.675 1232.47 292.471
  15 0.725 1207.33 295.628
  16 0.775 1204.85 299.658
  17 0.825 1225.91 301.319
  18 0.875 1178.86 305.093
  19 0.925 1196.79 313.91
  20 0.975 1181.72 316.459
37000 20 24020
  1 0.025 1190.51 319.108
  2 0.075 1158.46 317.656
  3 0.125 1184.69 309.686
  4 0.175 1169.3 299.409
  5 0.225 1168.77 303.241
  6 0.275 1191.4 302.65
  7 0.325 1229.14 296.215
  8 0.375 1185.56 289.107
  9 0.425 1231.27 282.777
  10 0.475 1229.51 287.395
  11 0.525 1245.59 284.729
  12 0.575 1169.7 284.003
  13 0.625 1243.64 286.274
  14 0.675 1241.6 291.806
  15 0.725 1199.77 296.764
  16 0.775 1203.14 296.813
  17 0.825 1225.34 302.715
  18 0.875 1178.82 306.928
  19 0.925 1179.34 309.891
  20 0.975 1194.45 313.444
38000 20 24020.000000000004
  1 0.025 1206.99 317.476
  2 0.075 1168.28 311.431
  3 0.125 1174.58 307.256
  4 0.175 1168.91 301.51
  5 0.225 1167.53 303.558
  6 0.275 1188.91 306.595
  7 0.325 1220.27 293.122
  8 0.375 1170.09 285.348
  9 0.425 1230.18 289.454
  10 0.475 1227.84 284.255
  11 0.525 1248.05 283.605
  12 0.575 1172.57 288.227
  13 0.625 1249.96 291.024
  14 0.675 1237.29 291.23
  15 0.725 1208.36 295.342
  16 0.775 1207.06 296.28
  17 0.825 1223.37 302.961
  18 0.875 1174.91 306.099
  19 0.925 1194.63 308.345
  20 0.975 1180.22 321.07
39000 20 24020
  1 0.025 1190.27 321.499
  2 0.075 1172.03 306.688
  3 0.125 1201.09 306.076
  4 0.175 1145.65 308.178
  5 0.225 1168.24 307.119
  6 0.275 1197.46 302.747
  7 0.325 1233.36 289.043
  8 0.375 1177.42 289.053
  9 0.425 1218.34 287.877
  10 0.475 1240.92 280.271
  11 0.525 1246.2 284.731
  12 0.575 1167.71 287.826
  13 0.625 1244.51 289.387
  14 0.675 1237.79 290.572
  15 0.725 1205.87 294.677
  16 0.775 1212.07 299.908
  17 0.825 1215.56 300.112
  18 0.875 1165.27 304.352
  19 0.925 1197.3 312.132
  20 0.975 1182.94 318.968
40000 20 24019.999999999996
  1 0.025 1199.7 317.622
  2 0.075 1175.79 311.807
  3 0.125 1182.24 309.912
  4 0.175 1151.16 309.311
  5 0.225 1181.61 305.97
  6 0.275 1197.78 293.114
  7 0.325 1220.85 292.914
  8 0.375 1162 284.102
  9 0.425 1229.67 288.714
  10 0.475 1220.14 288.657
  11 0.525 1255.46 282.503
  12 0.575 1168.01 286.999
  13 0.625 1241.28 287.275
  14 0.675 1240.69 290.639
  15 0.725 1202.3 297.435
  16 0.775 1193.6 296.751
  17 0.825 1226.95 299.982
  18 0.875 1173.46 307.597
  19 0.925 1209.66 315.839
  20 0.975 1187.65 313.758
41000 20 24020.000000000004
  1 0.025 1214.7 316.278
  2 0.075 1181.04 312.87
  3 0.125 1190.05 310.189
  4 0.175 1146.34 311.779
  5 0.225 1171.17 300.786
  6 0.275 1200.14 294.187
  7 0.325 1228.24 287.703
  8 0.375 1168.22 286.989
  9 0.425 1224.86 290.433
  10 0.475 1238.15 289.548
  11 0.525 1246.34 284.772
  12 0.575 1168.31 284.384
  13 0.625 1248.22 288.189
  14 0.675 1228.33 292.111
  15 0.725 1208.13 294.115
  16 0.775 1200.87 292.254
  17 0.825 1222.18 301.724
  18 0.875 1160.99 309.211
  19 0.925 1193.56 316.932
  20 0.975 1180.16 316.551
42000 20 24020
  1 0.025 1201.26 314.227
  2 0.075 1176.24 311.866
  3 0.125 1201.8 311.636
  4 0.175 1148.17 306.089
  5 0.225 1167.05 302.82
  6 0.275 1191.89 294.569
  7 0.325 1230.99 292.906
  8 0.375 1174.32 288.61
  9 0.425 1222.27 288.886
  10 0.475 1233.01 288.219
  11 0.525 1245.39 284.174
  12 0.575 1161.36 286.166
  13 0.625 1242.42 289.907
  14 0.675 1238.4 291.748
  15 0.725 1198.94 289.256
  16 0.775 1205.03 295.38
  17 0.825 1229.48 304.379
  18 0.875 1172.45 308.611
  19 0.925 1199.64 314.181
  20 0.975 1179.89 318.787
43000 20 24020
  1 0.025 1194.83 313.749
  2 0.075 1192.35 311.994
  3 0.125 1183.76 309.972
  4 0.175 1154.87 304.024
  5 0.225 1173.85 300.379
  6 0.275 1178.41 297.19
  7 0.325 1228.97 294.259
  8 0.375 1179.92 292.743
  9 0.425 1223.33 289.738
  10 0.475 1240.95 283.555
  11 0.525 1239.68 280.877
  12 0.575 1179.01 286.777
  13 0.625 1241.79 290.17
  14 0.675 1238.48 293.867
  15 0.725 1203.63 291.455
  16 0.775 1201.12 295.952
  17 0.825 1213.64 305.058
  18 0.875 1173.87 309.114
  19 0.925 1203.83 313.921
  20 0.975 1173.71 318.891
44000 20 24020
  1 0.025 1197.13 316.556
  2 0.075 1183.02 313.807
  3 0.125 1194.45 307.247
  4 0.175 1145.95 299.136
  5 0.225 1178.88 300.969
  6 0.275 1185.62 297.005
  7 0.325 1231.43 294.627
  8 0.375 1170.79 293.316
  9 0.425 1224.56 288.183
  10 0.475 1230.05 283.303
  11 0.525 1243.59 281.605
  12 0.575 1164.28 285.747
  13 0.625 1245.15 289.107
  14 0.675 1238.81 291.872
  15 0.725 1200.97 296.245
  16 0.775 1208.26 295.499
  17 0.825 1215.53 302.535
  18 0.875 1182.06 311.825
  19 0.925 1189.05 314.284
  20 0.975 1190.42 317.917
45000 20 24019.999999999996
  1 0.025 1203.18 315.645
  2 0.075 1180.65 314.675
