# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 24020
  14 0.675 1167.27 284.465
  15 0.725 1271.27 295.103
  16 0.775 1155.53 297.912
  17 0.825 1212.81 304.971
  18 0.875 1193.44 309.279
  19 0.925 1151.99 304.89
  20 0.975 1233.15 314.698
43000 20 24020
  1 0.025 1163.53 325.6
  2 0.075 1256.33 323.379
  3 0.125 1220.23 313.142
  4 0.175 1195.54 305.197
  5 0.225 1139.03 302.557
  6 0.275 1178.66 304.363
  7 0.325 1187.82 297.024
  8 0.375 1206.14 291.152
  9 0.425 1204.84 285.116
  10 0.475 1165.03 277.772
  11 0.525 1274.96 275.894
  12 0.575 1175.23 278.476
  13 0.625 1240.94 288.515
  14 0.675 1172.68 286.458
  15 0.725 1268.67 295.019
  16 0.775 1159.65 295.342
  17 0.825 1213.23 302.619
  18 0.875 1194.59 308.03
  19 0.925 1154.29 311.697
  20 0.975 1248.61 314.55
44000 20 24020.000000000004
  1 0.025 1170.82 319.702
  2 0.075 1247.67 319.563
  3 0.125 1216.38 318.608
  4 0.175 1198.39 309.888
  5 0.225 1126.44 308.601
  6 0.275 1174.85 304.007
  7 0.325 1190.99 291.426
  8 0.375 1212.88 287.508
  9 0.425 1212.07 286.876
  10 0.475 1167.8 277.735
  11 0.525 1270.15 275.923
  12 0.575 1183.94 276.73
  13 0.625 1255.04 286.164
  14 0.675 1164.72 286.296
  15 0.725 1271.65 296.013
  16 0.775 1155.62 299.158
  17 0.825 1209.34 303.759
  18 0.875 1200.2 303.819
  19 0.925 1145.8 308.75
  20 0.975 1245.25 318.673
45000 20 24020.000000000004
  1 0.025 1176.13 321.018
  2 0.075 1248.91 317.635
  3 0.125 1219.41 316.693
  4 0.175 1188.73 310.202
  5 0.225 1126.51 307.85
  6 0.275 1178.51 307.067
  7 0.325 1197.36 292.315
  8 0.375 1218.35 286.281
  9 0.425 1209.57 285.627
  10 0.475 1179.71 280.384
  11 0.525 1271.29 272.818
  12 0.575 1169.65 277.382
  13 0.625 1251.82 285.768
  14 0.675 1165.59 287.292
  15 0.725 1281.9 296.921
  16 0.775 1146.2 298.935
  17 0.825 1215.83 303.248
  18 0.875 1189.66 300.873
  19 0.925 1139.92 309.77
  20 0.975 1244.95 321.401
46000 20 24019.999999999996
  1 0.025 1174.34 323.739
  2 0.075 1256.56 323.836
  3 0.125 1223.43 318.081
  4 0.175 1188.11 316.069
  5 0.225 1122.26 308.003
  6 0.275 1177.67 302.662
  7 0.325 1192.04 293.566
  8 0.375 1206.73 287.049
  9 0.425 1220.44 284.785
  10 0.475 1175.4 277.17
  11 0.525 1258.71 273.688
  12 0.575 1191.57 281.076
  13 0.625 1262.1 287.197
  14 0.675 1159.06 286.905
  15 0.725 1278.53 295.773
  16 0.775 1145.55 295.361
  17 0.825 1212.51 300.833
  18 0.875 1194.36 299.373
  19 0.925 1147.25 310.662
  20 0.975 1233.38 314.74
47000 20 24020.000000000004
  1 0.025 1171.73 321.498
  2 0.075 1253.56 321.117
  3 0.125 1219.91 324.288
  4 0.175 1201.09 313.338
  5 0.225 1129.85 307.342
  6 0.275 1163.93 299.208
  7 0.325 1199.89 298.621
  8 0.375 1209.93 286.131
