# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 24020
  8 0.375 1158.5 298.382
  9 0.425 1252.56 289.597
  10 0.475 1208.69 281.404
  11 0.525 1180.98 273.627
  12 0.575 1202.1 282.991
  13 0.625 1218.65 285.626
  14 0.675 1210.79 295.665
  15 0.725 1214.6 294.043
  16 0.775 1209.17 302.937
  17 0.825 1187.58 298.896
  18 0.875 1180.08 304.115
  19 0.925 1209.03 308.381
  20 0.975 1125.71 308.981
32000 20 24020
  1 0.025 1194.95 322.123
  2 0.075 1196.16 321.608
  3 0.125 1188.17 316.346
  4 0.175 1242.43 306.26
  5 0.225 1171.97 305.327
  6 0.275 1235.18 295.322
  7 0.325 1229.05 292.214
  8 0.375 1153.09 297.53
  9 0.425 1261.4 282.82
  10 0.475 1203.4 282.593
  11 0.525 1170.51 276.826
  12 0.575 1206.12 277.373
  13 0.625 1213.83 285.88
  14 0.675 1223.36 292.13
  15 0.725 1210.67 294.035
  16 0.775 1214.05 300.557
  17 0.825 1176.29 300.442
  18 0.875 1176.1 303.477
  19 0.925 1218.47 310.791
  20 0.975 1134.8 314.944
33000 20 24019.999999999996
  1 0.025 1189.08 325.081
  2 0.075 1211.94 323.907
  3 0.125 1176.37 315.076
  4 0.175 1241.15 310.059
  5 0.225 1174.33 307.06
  6 0.275 1232.69 295.406
  7 0.325 1232.67 291.85
  8 0.375 1149.8 295.544
  9 0.425 1261.88 283.083
  10 0.475 1193.45 278.205
  11 0.525 1178.47 276.577
  12 0.575 1202.22 281.96
  13 0.625 1212.71 287.948
  14 0.675 1218.13 288.934
  15 0.725 1207.76 290.405
  16 0.775 1213.25 300.369
  17 0.825 1182.27 299.849
  18 0.875 1178.7 309.25
  19 0.925 1215.78 309.798
  20 0.975 1147.35 310.041
34000 20 24019.999999999996
  1 0.025 1195.83 317.634
  2 0.075 1195.53 318.998
  3 0.125 1181.02 317.463
  4 0.175 1246.38 315.352
  5 0.225 1183.65 302.558
  6 0.275 1234.33 294.211
  7 0.325 1225.06 292.641
  8 0.375 1146.53 293.788
  9 0.425 1254.28 283.852
  10 0.475 1212.56 281.507
  11 0.525 1183.54 276.198
  12 0.575 1206.67 283.456
  13 0.625 1217.26 287.108
  14 0.675 1210.02 292.485
  15 0.725 1225.21 289.226
  16 0.775 1208.76 295.351
  17 0.825 1178.96 306.806
  18 0.875 1188.81 307.701
  19 0.925 1196.37 308.065
  20 0.975 1129.23 321.962
35000 20 24020.000000000004
  1 0.025 1185.11 323.988
  2 0.075 1204.33 318.964
  3 0.125 1177.37 313.392
  4 0.175 1250.13 313.156
  5 0.225 1178.54 304.067
  6 0.275 1237.93 294.321
  7 0.325 1232.53 291.597
  8 0.375 1147.94 293.589
  9 0.425 1250.47 287.304
  10 0.475 1204.18 280.651
  11 0.525 1186.53 275.698
  12 0.575 1201.39 279.462
  13 0.625 1208.18 283.704
  14 0.675 1222.89 289.192
  15 0.725 1210.27 290.306
  16 0.775 1200.47 301.436
  17 0.825 1178.8 307.204
  18 0.875 1191.9 309.631
  19 0.925 1207.68 308.402
  20 0.975 1143.36 314.646
36000 20 24019.999999999996
  1 0.025 1192.49 321.677
  2 0.075 1204.77 315.508
  3 0.125 1187.45 311.626
  4 0.175 1238.59 312.452
  5 0.225 1182.5 310.279
  6 0.275 1231.68 295.77
  7 0.325 1233.37 293.799
  8 0.375 1145.91 290.386
  9 0.425 1255.22 289.351
  10 0.475 1189.55 276.864
  11 0.525 1188.2 275.711
  12 0.575 1194.01 279.723
  13 0.625 1219.49 280.702
  14 0.675 1226.53 293.413
  15 0.725 1208.94 290.401
  16 0.775 1211.25 300.233
  17 0.825 1195.88 303.18
  18 0.875 1170.12 310.927
  19 0.925 1202.41 315.271
  20 0.975 1141.64 313.23
37000 20 24019.999999999996
  1 0.025 1201.17 320.536
  2 0.075 1198.87 319.33
  3 0.125 1184.42 314.5
  4 0.175 1245.7 314.552
  5 0.225 1176.72 307.801
  6 0.275 1233.8 296.985
  7 0.325 1228.35 290.086
  8 0.375 1151.14 290.051
  9 0.425 1265.49 289.103
  10 0.475 1202.02 276.181
  11 0.525 1180.14 275.126
  12 0.575 1204.4 283.281
  13 0.625 1210.17 276.953
  14 0.675 1224.42 289.159
  15 0.725 1198.55 292.754
  16 0.775 1204.36 299.181
  17 0.825 1177.73 304.54
  18 0.875 1182.51 312.432
  19 0.925 1206.3 317.154
  20 0.975 1143.74 310.891
38000 20 24020
  1 0.025 1185.92 321.864
  2 0.075 1193.67 319.221
  3 0.125 1179.32 315.362
  4 0.175 1246.45 313.61
  5 0.225 1177.27 304.881
  6 0.275 1233.83 298.01
  7 0.325 1225.31 291.454
  8 0.375 1159.59 289.861
  9 0.425 1266.28 289.794
  10 0.475 1204.21 273.723
  11 0.525 1189.36 277.681
  12 0.575 1194.53 279.667
  13 0.625 1223.76 281.71
  14 0.675 1206.69 288.547
  15 0.725 1216.45 296.822
  16 0.775 1216.31 297.971
  17 0.825 1179.54 302.386
  18 0.875 1175.29 308.254
  19 0.925 1198.12 315.696
  20 0.975 1148.1 312.63
39000 20 24019.999999999996
  1 0.025 1182.55 322.554
  2 0.075 1193.15 322.634
  3 0.125 1201.37 310.048
  4 0.175 1244.13 314.208
  5 0.225 1178.56 309.234
  6 0.275 1226.05 294.534
  7 0.325 1233.07 292.953
  8 0.375 1146.5 290.931
  9 0.425 1250.92 284.419
  10 0.475 1195.98 276.806
  11 0.525 1179.7 274.207
  12 0.575 1195.49 279.44
  13 0.625 1217.82 282.82
  14 0.675 1210.19 292.15
  15 0.725 1219.07 294.832
  16 0.775 1223.26 297.944
  17 0.825 1165.3 300.997
  18 0.875 1176.87 304.158
  19 0.925 1227.39 316.873
  20 0.975 1152.63 315.15
40000 20 24020.000000000004
  1 0.025 1208.36 321.109
  2 0.075 1190.37 322.04
  3 0.125 1181.01 311.271
  4 0.175 1240.55 313.047
  5 0.225 1178.62 305.753
  6 0.275 1227.77 297.996
  7 0.325 1224.08 294.41
  8 0.375 1151.62 291.381
  9 0.425 1268.36 288.227
  10 0.475 1192.08 282.527
  11 0.525 1182.79 271.967
  12 0.575 1195.6 280.638
  13 0.625 1208.82 281.101
  14 0.675 1231.85 295.464
  15 0.725 1217.9 293.801
  16 0.775 1214.52 296.153
  17 0.825 1172.44 300.348
  18 0.875 1192.25 304.108
  19 0.925 1214.29 315.979
  20 0.975 1126.72 318.519
41000 20 24020.000000000004
  1 0.025 1183.19 328.299
  2 0.075 1197.59 320.527
  3 0.125 1177.35 310.523
  4 0.175 1251.43 305.277
  5 0.225 1173.5 301.871
  6 0.275 1231.54 299.283
  7 0.325 1216.01 297.612
  8 0.375 1162.36 291.109
  9 0.425 1256.19 287.259
  10 0.475 1191.55 277.142
  11 0.525 1188.15 276.515
  12 0.575 1193.26 277.653
  13 0.625 1230.61 283.25
  14 0.675 1211.9 290.389
  15 0.725 1213.92 295.748
  16 0.775 1218.09 301.721
  17 0.825 1177.3 301.641
  18 0.875 1188.5 303.813
  19 0.925 1213.06 314.267
  20 0.975 1144.5 318.811
42000 20 24020.000000000004
  1 0.025 1185.34 324.29
  2 0.075 1210.59 322.852
  3 0.125 1170.3 311.383
  4 0.175 1239.81 302.271
  5 0.225 1192.98 301.293
  6 0.275 1233.59 295.709
  7 0.325 1220.85 298.434
  8 0.375 1148.36 293.891
  9 0.425 1261.18 289.655
  10 0.475 1205.46 278.273
  11 0.525 1180.94 273.267
  12 0.575 1195.98 279.46
  13 0.625 1217.33 286.593
  14 0.675 1219.69 288.537
  15 0.725 1214.42 296.692
  16 0.775 1196.56 301.558
  17 0.825 1188.49 299.449
  18 0.875 1189.63 306.754
  19 0.925 1205.52 311.34
  20 0.975 1142.98 320.198
43000 20 24019.999999999996
  1 0.025 1206.34 326.259
  2 0.075 1189.33 319.57
  3 0.125 1174.51 308.991
  4 0.175 1241.83 301.397
  5 0.225 1167.58 302.112
  6 0.275 1233.34 300.018
  7 0.325 1224.82 301.469
  8 0.375 1149.58 290.117
  9 0.425 1258.64 285.342
  10 0.475 1204.69 280.466
  11 0.525 1186.73 277.268
  12 0.575 1197.36 279.611
  13 0.625 1215.12 286.48
  14 0.675 1232.82 288.163
  15 0.725 1206.7 296.38
  16 0.775 1209.89 299.424
  17 0.825 1181.03 298.869
  18 0.875 1191.71 308.24
  19 0.925 1214.59 313.496
  20 0.975 1133.39 319.195
44000 20 24019.999999999996
  1 0.025 1202.9 323.191
  2 0.075 1191.68 317.839
  3 0.125 1177.2 310.156
  4 0.175 1237.81 305.529
  5 0.225 1177.48 298.49
  6 0.275 1225.65 298.057
  7 0.325 1235.47 299.226
  8 0.375 1156.57 289.837
  9 0.425 1262.39 286.225
  10 0.475 1186.01 283.532
  11 0.525 1198.94 277.191
  12 0.575 1196.47 279.694
  13 0.625 1215.48 285.396
  14 0.675 1228.88 285.625
  15 0.725 1206.03 297.8
  16 0.775 1220.15 298.19
  17 0.825 1170.61 305.362
  18 0.875 1190.83 310.151
  19 0.925 1208.05 316.989
  20 0.975 1131.4 316.581
45000 20 24019.999999999996
  1 0.025 1219.05 322.824
  2 0.075 1166.07 318.717
  3 0.125 1177.86 308.379
  4 0.175 1233.21 303.779
  5 0.225 1181.87 303.984
  6 0.275 1233.59 300.613
  7 0.325 1234.66 299.494
  8 0.375 1151.1 291.005
  9 0.425 1255.74 280.071
  10 0.475 1196.8 280.022
  11 0.525 1193.09 277.269
  12 0.575 1207.04 282.933
  13 0.625 1208.98 286.282
  14 0.675 1222.18 283.761
  15 0.725 1215.01 294.806
  16 0.775 1209.41 298.886
  17 0.825 1176.21 307.599
  18 0.875 1182.6 315.901
  19 0.925 1222.72 315.384
  20 0.975 1132.81 313.214
46000 20 24019.999999999996
  1 0.025 1210.45 322.943
  2 0.075 1180.9 312.133
  3 0.125 1175.45 309.115
  4 0.175 1248.33 305.346
  5 0.225 1172.04 301.521
  6 0.275 1238.11 303.43
  7 0.325 1231.1 296.82
  8 0.375 1160.53 290.011
  9 0.425 1257.51 278.569
  10 0.475 1194.44 278.854
  11 0.525 1195.11 278.824
  12 0.575 1196.97 282.066
  13 0.625 1210.66 283.781
  14 0.675 1228.74 287.079
  15 0.725 1202.03 299.382
  16 0.775 1197.16 297.766
  17 0.825 1188.48 307.053
  18 0.875 1185.76 316.165
  19 0.925 1222.79 315.189
  20 0.975 1123.44 320.449
47000 20 24020.000000000004
  1 0.025 1206.41 322.142
  2 0.075 1177.26 317.4
  3 0.125 1175.08 308.299
  4 0.175 1249.94 307.672
  5 0.225 1176.16 302.886
  6 0.275 1231.53 299.862
  7 0.325 1224.37 293.869
  8 0.375 1152.46 286.619
  9 0.425 1257.08 285.674
  10 0.475 1198.13 278.984
  11 0.525 1199.56 276.772
  12 0.575 1186.49 281.349
  13 0.625 1224.37 283.156
  14 0.675 1216.55 286.446
  15 0.725 1202.38 297.839
  16 0.775 1216.45 300.998
  17 0.825 1179.06 305.618
  18 0.875 1200.24 318.482
  19 0.925 1215.42 311.709
  20 0.975 1131.06 313.679
48000 20 24019.999999999996
  1 0.025 1218.37 322.221
  2 0.075 1184.22 315.686
  3 0.125 1168.78 304.682
  4 0.175 1248.12 307.245
  5 0.225 1178.48 305.514
  6 0.275 1237.68 297.33
  7 0.325 1222.54 298.492
  8 0.375 1157.44 289.372
  9 0.425 1258.34 285.894
  10 0.475 1193.07 282.011
  11 0.525 1198.27 274.907
  12 0.575 1198.31 280.772
  13 0.625 1215.04 284.484
  14 0.675 1216.19 283.73
  15 0.725 1213.93 296.093
  16 0.775 1192.2 302.235
  17 0.825 1184.87 306.566
  18 0.875 1188.01 314.42
  19 0.925 1222.53 314.448
  20 0.975 1123.61 315.375
49000 20 24020
  1 0.025 1207.92 320.967
  2 0.075 1194.12 318.236
  3 0.125 1185.61 306.351
  4 0.175 1245.66 304.115
  5 0.225 1171.42 306.14
  6 0.275 1231.47 297.747
  7 0.325 1217.61 297.699
  8 0.375 1162.6 288.512
  9 0.425 1258.38 283.498
  10 0.475 1196.26 278.293
  11 0.525 1193.59 277.79
  12 0.575 1206.03 278.295
  13 0.625 1214.35 285.459
  14 0.675 1217.76 286.132
  15 0.725 1209.23 297.114
  16 0.775 1193.89 301.089
  17 0.825 1171.5 308.246
  18 0.875 1178.03 311.29
  19 0.925 1230.9 315.305
  20 0.975 1133.67 319.471
50000 20 24020.000000000007
  1 0.025 1217.98 320.762
  2 0.075 1184.7 314.98
  3 0.125 1159.65 309.226
  4 0.175 1248.16 305.517
  5 0.225 1171.25 301.545
  6 0.275 1235.43 299.159
  7 0.325 1227.56 297.571
  8 0.375 1165.87 289.155
  9 0.425 1257.94 283.821
  10 0.475 1200.92 280.85
  11 0.525 1190.81 272.94
  12 0.575 1202.21 274.499
  13 0.625 1216.13 284.469
  14 0.675 1223.67 289.301
  15 0.725 1208.24 298.115
  16 0.775 1199.07 301.53
  17 0.825 1175.15 307.25
  18 0.875 1183.34 316.389
  19 0.925 1220.67 316.591
  20 0.975 1131.25 318.33
51000 20 24020
  1 0.025 1224.45 321.385
  2 0.075 1197.23 313.08
  3 0.125 1159.86 310.708
  4 0.175 1247.96 305.26
  5 0.225 1172.03 299.729
  6 0.275 1232.98 297.916
  7 0.325 1228.21 294.527
  8 0.375 1153.15 289.601
  9 0.425 1261.65 281.568
  10 0.475 1208.19 280.701
  11 0.525 1185.16 272.969
  12 0.575 1200.11 276.085
  13 0.625 1212.52 285.57
  14 0.675 1223.2 289.472
  15 0.725 1202.91 297.953
  16 0.775 1213.05 300.372
