# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 24020
  7 0.325 1208.72 287.262
  8 0.375 1204.28 277.209
  9 0.425 1217.25 265.719
  10 0.475 1183.18 257.197
  11 0.525 1276.87 248.97
  12 0.575 1171.21 254.288
  13 0.625 1255.22 263.628
  14 0.675 1171.13 276.777
  15 0.725 1266.47 282.726
  16 0.775 1149.78 291.311
  17 0.825 1211.64 307.274
  18 0.875 1173.33 319.017
  19 0.925 1158.3 332.074
  20 0.975 1224.14 343.678
34000 20 24020
  1 0.025 1159.54 346.463
  2 0.075 1252.47 336.483
  3 0.125 1224.57 328.577
  4 0.175 1172.61 324.706
  5 0.225 1149.38 309.062
  6 0.275 1181.14 293.895
  7 0.325 1195.08 290.223
  8 0.375 1207.27 278.058
  9 0.425 1222.94 261.343
  10 0.475 1170.73 258.516
  11 0.525 1282.23 252.359
  12 0.575 1177.41 253.469
  13 0.625 1253.32 263.498
  14 0.675 1162.55 271.459
  15 0.725 1279.13 280.354
  16 0.775 1149.67 295.809
  17 0.825 1205.72 305.793
  18 0.875 1199.88 324.853
  19 0.925 1140.1 332.384
  20 0.975 1234.26 340.308
35000 20 24020.000000000007
  1 0.025 1167.15 343.382
  2 0.075 1254.35 344.159
  3 0.125 1224.47 332.414
  4 0.175 1189.34 317.275
  5 0.225 1133.13 308.693
  6 0.275 1177.04 297.554
  7 0.325 1194.58 288.252
  8 0.375 1216.2 278.773
  9 0.425 1206.13 259.935
  10 0.475 1173.99 254.705
  11 0.525 1273.71 251.357
  12 0.575 1183.07 257.62
  13 0.625 1239.92 262.99
  14 0.675 1169.03 268.684
  15 0.725 1276.86 279.694
  16 0.775 1152.43 295.215
  17 0.825 1216.68 310.885
  18 0.875 1192.74 324.664
  19 0.925 1147.72 331.312
  20 0.975 1231.46 342.425
36000 20 24019.999999999996
  1 0.025 1152.84 351.535
  2 0.075 1259.57 343.973
  3 0.125 1216.37 330.037
  4 0.175 1199.99 319.592
  5 0.225 1147.05 304.185
  6 0.275 1176.47 297.611
  7 0.325 1203.53 292.979
  8 0.375 1209.53 278.478
  9 0.425 1216.78 262.818
  10 0.475 1178.28 253.457
  11 0.525 1281.69 251.512
  12 0.575 1186.29 254.413
  13 0.625 1244.06 268.754
  14 0.675 1175.3 270.01
  15 0.725 1272.44 280.655
  16 0.775 1147.17 293.892
  17 0.825 1198.92 307.693
  18 0.875 1194.59 320.805
  19 0.925 1140.35 331.134
  20 0.975 1218.78 343.222
37000 20 24020.000000000004
  1 0.025 1154.07 350.525
  2 0.075 1257.27 345.259
  3 0.125 1207.43 333.578
  4 0.175 1215.97 317.054
  5 0.225 1137.69 304.845
  6 0.275 1186.47 293.846
  7 0.325 1212.81 289.346
  8 0.375 1204.95 280.99
  9 0.425 1211.54 262.516
  10 0.475 1180.77 249.258
  11 0.525 1265.69 248.271
  12 0.575 1182.2 256.252
  13 0.625 1236.1 270.078
  14 0.675 1163.36 273.311
  15 0.725 1285.43 276.31
  16 0.775 1154.82 291.118
  17 0.825 1198.16 308.915
  18 0.875 1186.94 323.209
  19 0.925 1152.38 328.595
  20 0.975 1225.95 344.58
38000 20 24020.000000000004
  1 0.025 1163.53 351.374
  2 0.075 1254.73 344.024
  3 0.125 1202.27 336.009
  4 0.175 1220.6 319.802
  5 0.225 1127.13 301.257
  6 0.275 1171.93 300.477
  7 0.325 1209.04 288.004
  8 0.375 1219.95 280.422
  9 0.425 1203.86 264.633
  10 0.475 1185.34 247.334
  11 0.525 1264.31 247.672
  12 0.575 1185.46 252.659
  13 0.625 1243.79 269.124
  14 0.675 1159.49 274.605
