# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32019.999999999996
  16 0.775 1567.9 298.485
  17 0.825 1586.65 302.839
  18 0.875 1598.48 300.848
  19 0.925 1649.97 311.323
  20 0.975 1634.09 314.639
31000 20 32019.999999999996
  1 0.025 1535.41 321.469
  2 0.075 1655.7 316.849
  3 0.125 1554.31 308.512
  4 0.175 1573.93 308.397
  5 0.225 1611.06 299.29
  6 0.275 1584.34 297.626
  7 0.325 1642.1 293.812
  8 0.375 1580.43 293.553
  9 0.425 1614.45 286.74
  10 0.475 1644.24 286.746
  11 0.525 1612.76 276.21
  12 0.575 1513.57 293.344
  13 0.625 1629.32 288.87
  14 0.675 1598.28 286.73
  15 0.725 1619.7 296.501
  16 0.775 1588.87 299.397
  17 0.825 1582.12 302.504
  18 0.875 1604.62 301.878
  19 0.925 1656.49 315.064
  20 0.975 1618.3 317.318
32000 20 32020.000000000004
  1 0.025 1553.2 325.728
  2 0.075 1646.14 312.255
  3 0.125 1560.62 311.627
  4 0.175 1575.97 304.554
  5 0.225 1605.1 301.631
  6 0.275 1581.04 299.364
  7 0.325 1644.75 295.349
  8 0.375 1588.38 294.857
  9 0.425 1606.79 290.27
  10 0.475 1649.47 283.145
  11 0.525 1625.35 274.986
  12 0.575 1520.95 288.74
  13 0.625 1625.55 288.505
  14 0.675 1596.46 288.693
  15 0.725 1619.83 293.443
  16 0.775 1574.65 302.032
  17 0.825 1576.24 297.974
  18 0.875 1611.2 304.525
  19 0.925 1645.02 318.754
  20 0.975 1613.29 315.739
33000 20 32020
  1 0.025 1531.19 321.568
  2 0.075 1658.21 315.981
  3 0.125 1582.06 312.739
  4 0.175 1576.05 306.215
  5 0.225 1616.13 303.808
  6 0.275 1578.32 300.37
  7 0.325 1639.61 294.873
  8 0.375 1594.72 294.326
  9 0.425 1609.06 289.563
  10 0.475 1660.67 282.283
  11 0.525 1601.36 275.277
  12 0.575 1522.55 285.43
  13 0.625 1619.6 290.026
  14 0.675 1590.56 288.932
  15 0.725 1626.48 295.161
  16 0.775 1580.63 299.415
  17 0.825 1568.78 298.953
  18 0.875 1601.36 307.736
  19 0.925 1638.29 315.841
  20 0.975 1624.37 319.196
34000 20 32020.000000000007
  1 0.025 1540.1 324.462
  2 0.075 1656.38 315.723
  3 0.125 1572.63 309.806
  4 0.175 1577.18 304.285
  5 0.225 1589.18 306.096
  6 0.275 1573.75 299.283
  7 0.325 1638.31 292.409
  8 0.375 1603.95 291.402
  9 0.425 1611.32 287.796
  10 0.475 1650.19 284.477
  11 0.525 1591.72 272.944
  12 0.575 1508.29 286.886
  13 0.625 1624.24 289.424
  14 0.675 1603.91 287.843
  15 0.725 1631.47 293.089
  16 0.775 1565.03 301.133
  17 0.825 1597.4 301.956
  18 0.875 1597.78 308.827
  19 0.925 1644.15 315.625
  20 0.975 1643.02 318.388
35000 20 32020
  1 0.025 1549.94 325.527
  2 0.075 1662.02 318.835
  3 0.125 1567.27 310.193
  4 0.175 1580.87 308.287
  5 0.225 1591.58 301.243
  6 0.275 1556.97 299.428
  7 0.325 1654.17 293.215
  8 0.375 1577.45 290.613
  9 0.425 1599.32 289.202
  10 0.475 1657.01 284.479
  11 0.525 1602.98 272.959
  12 0.575 1513.93 282.752
  13 0.625 1630.45 290.209
  14 0.675 1611.77 289.511
  15 0.725 1618.02 294.649
  16 0.775 1587.33 297.817
  17 0.825 1582.6 301.648
  18 0.875 1599.64 312.819
  19 0.925 1653.8 314.829
  20 0.975 1622.88 317.549
36000 20 32019.999999999996
  1 0.025 1549.31 325.285
  2 0.075 1634.52 318.443
  3 0.125 1574.11 309.484
  4 0.175 1580.91 311.195
  5 0.225 1609.5 303.964
  6 0.275 1575.17 300.196
  7 0.325 1650.73 290.961
  8 0.375 1592.76 286.841
  9 0.425 1609.77 289.689
  10 0.475 1637.55 283.158
  11 0.525 1609.97 271.707
  12 0.575 1514.11 285.748
  13 0.625 1652.08 288.531
  14 0.675 1604.59 290.757
  15 0.725 1628.46 296.989
  16 0.775 1574.94 297.405
  17 0.825 1593.02 297.124
  18 0.875 1574.74 308.462
  19 0.925 1646.37 315.075
  20 0.975 1607.39 318.364
37000 20 32020
  1 0.025 1554.01 327.999
  2 0.075 1634.11 319.361
  3 0.125 1584.57 309.364
  4 0.175 1581.99 309.295
  5 0.225 1594.65 305.065
  6 0.275 1573.42 302.374
  7 0.325 1650.02 294.634
  8 0.375 1603.93 287.055
  9 0.425 1621.27 285.39
  10 0.475 1664.34 285.779
  11 0.525 1602.53 271.452
  12 0.575 1509.62 284.239
  13 0.625 1645.49 287.925
  14 0.675 1591.8 291.178
  15 0.725 1614.6 295.894
  16 0.775 1558.24 297.403
  17 0.825 1584.27 298.618
  18 0.875 1608.73 305.821
  19 0.925 1630.54 316.135
  20 0.975 1611.87 319.432
38000 20 32020
  1 0.025 1545.58 329.451
  2 0.075 1661.34 317.497
