# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 82020
  2 0.075 4054.72 303.481
  3 0.125 4062.85 306.482
  4 0.175 4068.35 300.648
  5 0.225 4087.75 296.911
  6 0.275 4186.84 299.357
  7 0.325 4045.65 299.418
  8 0.375 4160.46 298.996
  9 0.425 4046.39 300.133
  10 0.475 4235.7 296.492
  11 0.525 4047.08 294.269
  12 0.575 4140.08 297.536
  13 0.625 4141.68 296.813
  14 0.675 4016.44 293.352
  15 0.725 4165.7 296.847
  16 0.775 4075.94 299.397
  17 0.825 4016.91 301.82
  18 0.875 4133.6 302.089
  19 0.925 4074.87 303.736
  20 0.975 4129.53 307.081
40000 20 82019.99999999999
  1 0.025 4153.77 309.847
  2 0.075 4048.1 305.321
  3 0.125 4071.16 305.716
  4 0.175 4078.94 299.129
  5 0.225 4082.95 298.363
  6 0.275 4183.29 297.546
  7 0.325 4057.54 299.48
  8 0.375 4108.46 299.063
  9 0.425 4079.67 300.383
  10 0.475 4213.5 296.011
  11 0.525 4026.17 295.434
  12 0.575 4127.38 295.721
  13 0.625 4141.79 296.076
  14 0.675 4014.28 293.089
  15 0.725 4162.3 295.793
  16 0.775 4064.34 300.408
  17 0.825 4049.95 302.667
  18 0.875 4150.28 303.169
  19 0.925 4065.23 301.917
  20 0.975 4140.9 305.631
41000 20 82019.99999999999
  1 0.025 4125.53 311.51
  2 0.075 4056.04 304.309
  3 0.125 4058.9 305.355
  4 0.175 4088.68 298.803
  5 0.225 4077.4 299.76
  6 0.275 4200.46 296.164
  7 0.325 4053.87 297.915
  8 0.375 4129.85 298.847
  9 0.425 4069.83 298.92
  10 0.475 4218.11 297.032
  11 0.525 4030.13 293.662
  12 0.575 4136.6 296.668
  13 0.625 4147.39 296.279
  14 0.675 4021.47 295.822
  15 0.725 4149.47 295.7
  16 0.775 4097.29 299.732
  17 0.825 4022.8 300.777
  18 0.875 4120.19 304.531
  19 0.925 4072.09 301.652
  20 0.975 4143.9 306.647
42000 20 82020
  1 0.025 4113.14 309.101
  2 0.075 4070.62 306.156
  3 0.125 4061.51 305.65
  4 0.175 4084.5 299.196
  5 0.225 4090.24 298.743
  6 0.275 4191.57 297.076
  7 0.325 4053.56 297.383
  8 0.375 4137.14 298.007
  9 0.425 4037.15 299.776
  10 0.475 4254.31 296.153
  11 0.525 4040.52 292.921
  12 0.575 4134.01 296.604
  13 0.625 4112.51 296.003
  14 0.675 4043.57 298.552
  15 0.725 4149.21 297.594
  16 0.775 4079.95 298.285
  17 0.825 4042.43 302.536
  18 0.875 4121.68 301.804
  19 0.925 4051.57 302.582
  20 0.975 4150.81 308.365
43000 20 82020.00000000001
  1 0.025 4124.7 308.844
  2 0.075 4061.04 306.597
  3 0.125 4048.5 306.194
  4 0.175 4088.07 298.981
  5 0.225 4078.97 297.218
  6 0.275 4166.7 297.438
  7 0.325 4063.91 298.793
  8 0.375 4138.91 298.621
  9 0.425 4048.73 299.221
  10 0.475 4233.29 293.255
  11 0.525 4047.17 292.662
  12 0.575 4137.19 298.405
  13 0.625 4111.14 298.466
  14 0.675 4052.84 297.583
  15 0.725 4152.48 297.505
  16 0.775 4083.83 298.897
  17 0.825 4026.25 302.422
  18 0.875 4119.41 302.321
  19 0.925 4071.66 304.244
  20 0.975 4165.21 305.049
44000 20 82020
  1 0.025 4129.76 307.999
  2 0.075 4064.16 304.535
  3 0.125 4041.23 306.175
  4 0.175 4071.99 299.953
  5 0.225 4072.95 298.965
  6 0.275 4190.35 299.238
  7 0.325 4073.98 300.245
  8 0.375 4123.1 296.078
  9 0.425 4051.03 297.338
  10 0.475 4237.17 294.268
  11 0.525 4017.82 295.427
  12 0.575 4126.94 298.628
  13 0.625 4143.41 298.361
  14 0.675 4023.89 294.499
  15 0.725 4174.87 296.081
  16 0.775 4061.96 300.584
  17 0.825 4044.38 302.594
  18 0.875 4163.8 300.071
  19 0.925 4050.09 304.588
  20 0.975 4157.12 305.326
45000 20 82019.99999999999
  1 0.025 4125.81 307.341
  2 0.075 4053.76 304.741
  3 0.125 4063.28 306.178
  4 0.175 4097.16 300.837
  5 0.225 4071.49 300.158
  6 0.275 4207.39 300.074
  7 0.325 4047.73 298.033
  8 0.375 4133.09 297.549
  9 0.425 4051.39 297.168
  10 0.475 4233.84 295.878
  11 0.525 4032.02 295.349
  12 0.575 4110.11 295.168
  13 0.625 4121.44 298.563
  14 0.675 4023.68 296.135
  15 0.725 4171.08 295.803
  16 0.775 4078.76 300.245
  17 0.825 4019.06 302.198
  18 0.875 4147.9 299.981
  19 0.925 4056.25 303.72
  20 0.975 4174.76 304.063
46000 20 82020
  1 0.025 4127.99 308.632
  2 0.075 4048.65 306.174
  3 0.125 4057.82 306.566
  4 0.175 4081.05 300.163
  5 0.225 4068.33 299.853
  6 0.275 4196.4 299.348
  7 0.325 4062.81 301.636
  8 0.375 4123.68 299.356
  9 0.425 4070.72 295.153
  10 0.475 4229.17 295.996
  11 0.525 4041.88 295.071
  12 0.575 4120.31 293.788
  13 0.625 4133.28 296.494
  14 0.675 4034.94 296.443
  15 0.725 4157.27 295.862
  16 0.775 4084.21 299.741
  17 0.825 4020.76 302.793
  18 0.875 4131.05 301.435
  19 0.925 4054.66 301.851
  20 0.975 4175.02 304.818
47000 20 82020
  1 0.025 4108.72 311.468
  2 0.075 4050.53 304.096
  3 0.125 4058.43 304.214
  4 0.175 4077.82 303.005
  5 0.225 4080.26 301.398
  6 0.275 4173.22 298.837
  7 0.325 4080.31 301.018
  8 0.375 4120.85 299.474
  9 0.425 4074.24 295.24
  10 0.475 4245.36 296.628
  11 0.525 4047.33 296.566
  12 0.575 4105.99 293.351
  13 0.625 4128.5 294.169
  14 0.675 4046.8 296.316
  15 0.725 4161.92 294.195
  16 0.775 4070.35 298.35
  17 0.825 4020.75 303.025
  18 0.875 4138.41 301.72
  19 0.925 4069.09 302.209
  20 0.975 4161.12 303.645
48000 20 82020
  1 0.025 4125.7 311.077
  2 0.075 4050.31 306.277
  3 0.125 4087.57 304.074
  4 0.175 4075.82 301.393
  5 0.225 4040.93 300.967
  6 0.275 4183.29 299.295
  7 0.325 4068.76 299.283
