# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 82020
  8 0.375 4255.12 301.24
  9 0.425 4288.13 298.483
  10 0.475 4395.54 294.816
  11 0.525 4380.42 287.787
  12 0.575 4208.07 296.303
  13 0.625 4072.5 298.545
  14 0.675 4067.72 299.239
  15 0.725 3977.59 297.878
  16 0.775 4075.62 297.907
  17 0.825 4036.16 298.702
  18 0.875 4060.5 303.159
  19 0.925 3988.01 299.534
  20 0.975 3930.04 303.623
25000 20 82019.99999999999
  1 0.025 4031.46 319.882
  2 0.075 4003.35 307.127
  3 0.125 4001.62 302.255
  4 0.175 4007.22 291.53
  5 0.225 3978.08 302.7
  6 0.275 4125.11 298.772
  7 0.325 4130.76 302.344
  8 0.375 4272.2 300.522
  9 0.425 4287.04 299.799
  10 0.475 4387.52 292.994
  11 0.525 4375.11 287.817
  12 0.575 4221.85 295.937
  13 0.625 4070.19 299.609
  14 0.675 4072.78 296.969
  15 0.725 3968.61 298.074
  16 0.775 4082.38 298.182
  17 0.825 4039.55 300.619
  18 0.875 4061.04 300.844
  19 0.925 3985.37 300.127
  20 0.975 3918.76 304.001
26000 20 82020
  1 0.025 4026.32 320.721
  2 0.075 3996.44 309.51
  3 0.125 3992.73 302.03
  4 0.175 3997.79 291.8
  5 0.225 3996.1 303.215
  6 0.275 4134.61 297.368
  7 0.325 4125.85 304.278
  8 0.375 4253.29 300.635
  9 0.425 4276.25 298.658
  10 0.475 4385.29 293.835
  11 0.525 4389.92 286.239
  12 0.575 4210.92 295.394
  13 0.625 4076.81 299.601
  14 0.675 4081.83 296.09
  15 0.725 3976.28 300.486
  16 0.775 4078.24 297.868
  17 0.825 4028.11 298.993
  18 0.875 4076.95 300.815
  19 0.925 3968.75 303.438
  20 0.975 3947.52 303.238
27000 20 82020.00000000001
  1 0.025 4025.43 322.461
  2 0.075 3992.25 309.614
  3 0.125 4000.51 300.761
  4 0.175 3997.82 294.737
  5 0.225 3990.44 301.229
  6 0.275 4129.35 297.851
  7 0.325 4108.52 305.369
  8 0.375 4258.76 300.011
  9 0.425 4283.24 297.639
  10 0.475 4380.04 293.759
  11 0.525 4379.31 284.395
  12 0.575 4207.66 294.548
  13 0.625 4086.69 299.307
  14 0.675 4083.09 296
  15 0.725 3984.87 299.87
  16 0.775 4083.81 298.213
  17 0.825 4026.06 300.201
  18 0.875 4065.09 301.514
  19 0.925 3986.85 302.978
  20 0.975 3950.21 301.763
28000 20 82020.00000000001
  1 0.025 4024.55 322.747
  2 0.075 3987 309.599
  3 0.125 4017.49 301.893
  4 0.175 3989.3 295.737
  5 0.225 3987.7 299.002
  6 0.275 4122.01 298.371
  7 0.325 4110.9 306.804
  8 0.375 4258.77 299.674
  9 0.425 4277.87 300.062
  10 0.475 4386.32 292.349
  11 0.525 4380.27 284.459
  12 0.575 4208.51 295.398
  13 0.625 4070.95 298.851
  14 0.675 4089.63 296.922
  15 0.725 3985.41 299.436
  16 0.775 4087.59 298.221
  17 0.825 4045.88 300.558
  18 0.875 4070.64 301.35
  19 0.925 3971.69 303.625
  20 0.975 3947.52 302.054
29000 20 82020.00000000001
  1 0.025 4040.66 321.424
  2 0.075 4001.33 308.899
  3 0.125 3995.43 301.168
  4 0.175 3976.18 296.534
  5 0.225 3975.97 298.815
  6 0.275 4132.33 298.361
  7 0.325 4114.03 303.841
  8 0.375 4260.81 300.341
  9 0.425 4279.64 300.595
  10 0.475 4377.88 291.865
  11 0.525 4388.27 281.915
  12 0.575 4218.61 294.519
  13 0.625 4076.32 298.661
  14 0.675 4064.77 296.797
  15 0.725 3993.77 299.482
  16 0.775 4092.34 298.549
  17 0.825 4028.96 300.398
  18 0.875 4072.71 301.264
  19 0.925 3982.38 303.389
  20 0.975 3947.61 304.796
30000 20 82020
  1 0.025 4032.31 320.417
  2 0.075 3992.52 309.32
  3 0.125 4003.12 301.223
  4 0.175 3997.27 298.31
  5 0.225 3973.3 297.842
  6 0.275 4108.28 299.937
  7 0.325 4126.32 302.183
  8 0.375 4271.31 301.871
  9 0.425 4282.52 300.204
  10 0.475 4373.03 292.087
  11 0.525 4385.57 280.982
  12 0.575 4213.63 294.521
  13 0.625 4087.91 299.621
  14 0.675 4082.74 296.132
  15 0.725 3973.53 297.651
  16 0.775 4075.1 300.846
  17 0.825 4042.1 300.06
  18 0.875 4073.52 301.004
  19 0.925 3974.4 302.711
  20 0.975 3951.52 306.661
31000 20 82020.00000000001
  1 0.025 4023.12 320.924
  2 0.075 4003.23 309.193
  3 0.125 3994.73 301.783
  4 0.175 4007.15 298.137
  5 0.225 4001.82 296.837
  6 0.275 4103.62 300.714
  7 0.325 4128.2 301.924
  8 0.375 4265.52 301.233
  9 0.425 4272.34 300.755
  10 0.475 4378.62 290.358
  11 0.525 4392.24 280.75
  12 0.575 4207.28 293.851
  13 0.625 4080.65 298.336
  14 0.675 4068.3 297.276
  15 0.725 3996.62 298.709
  16 0.775 4091.07 301.148
  17 0.825 4042.55 299.519
  18 0.875 4058.34 300.967
  19 0.925 3976.13 301.24
  20 0.975 3928.47 308.522
32000 20 82020
  1 0.025 4025.9 321.527
  2 0.075 3994.57 309.307
  3 0.125 3996.56 300.572
  4 0.175 3991.64 298.793
  5 0.225 3998.4 297.959
  6 0.275 4124.86 299.762
  7 0.325 4133.1 302.854
  8 0.375 4265.46 300.505
  9 0.425 4277.68 300.909
