# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 32020.000000000004
  1 0.025 1588.41 349.778
  2 0.075 1637.9 342.314
  3 0.125 1533.67 334.018
  4 0.175 1553.19 319.596
  5 0.225 1605.63 310.382
  6 0.275 1590.91 306.737
  7 0.325 1600.29 288.333
  8 0.375 1577.27 278.766
  9 0.425 1644.1 266.063
  10 0.475 1623.52 255.823
  11 0.525 1619.97 247.647
  12 0.575 1630.03 257.103
  13 0.625 1597.88 268.354
  14 0.675 1650.17 277.39
  15 0.725 1614.02 287.953
  16 0.775 1607.67 298.121
  17 0.825 1563.75 307.832
  18 0.875 1584.31 324.426
  19 0.925 1652.12 335.289
  20 0.975 1545.19 338.729
43000 20 32020.000000000004
  1 0.025 1598.57 347.55
  2 0.075 1625.91 335.865
  3 0.125 1536.93 332.364
  4 0.175 1559.22 321.754
  5 0.225 1591.44 311.933
  6 0.275 1604.49 305.662
  7 0.325 1580.45 286.286
  8 0.375 1601.56 276.498
  9 0.425 1641.91 265.44
  10 0.475 1609.79 255.674
  11 0.525 1640.13 251.435
  12 0.575 1624.84 255.166
  13 0.625 1599.89 265.643
  14 0.675 1657.84 278.934
  15 0.725 1618.24 288.321
  16 0.775 1597.85 298.923
  17 0.825 1573.35 311.471
  18 0.875 1580.92 326.282
  19 0.925 1636.31 330.825
  20 0.975 1540.36 342.08
44000 20 32020
  1 0.025 1576.97 350.316
  2 0.075 1632.14 339.827
  3 0.125 1547.9 333.525
  4 0.175 1551.46 319.98
  5 0.225 1603.49 310.796
  6 0.275 1597.25 302.801
  7 0.325 1585.66 286.735
  8 0.375 1592.72 271.757
  9 0.425 1647.48 270.486
  10 0.475 1602.79 252.461
  11 0.525 1633.73 251.64
  12 0.575 1644.31 260.803
  13 0.625 1601.18 266.196
  14 0.675 1657.77 279.191
  15 0.725 1609.88 290.564
  16 0.775 1612.89 300.477
  17 0.825 1567.38 308.992
  18 0.875 1587.83 322.91
  19 0.925 1628.6 334.818
  20 0.975 1538.57 343.694
45000 20 32020.000000000007
  1 0.025 1588.52 347.991
  2 0.075 1638.89 340.283
  3 0.125 1548.77 327.277
  4 0.175 1570.05 324.999
  5 0.225 1611.9 312.671
  6 0.275 1591.55 302.412
  7 0.325 1603.88 288.629
  8 0.375 1593.13 272.19
  9 0.425 1641.65 271.836
  10 0.475 1607.48 254.627
  11 0.525 1614.13 250.826
  12 0.575 1630.92 255.831
  13 0.625 1588.56 265.432
  14 0.675 1647.84 282.534
  15 0.725 1609.68 288.328
  16 0.775 1619.7 299.553
  17 0.825 1558.34 309.324
  18 0.875 1591.23 320.915
  19 0.925 1623.11 328.204
  20 0.975 1540.67 342.906
46000 20 32020
  1 0.025 1582.7 349.505
  2 0.075 1642.52 341.121
  3 0.125 1545.52 328.395
  4 0.175 1561.39 324.309
  5 0.225 1603.94 312.835
  6 0.275 1598.18 300.806
  7 0.325 1597.18 286.185
  8 0.375 1589 274.991
  9 0.425 1642.98 269.022
  10 0.475 1605.38 257.01
  11 0.525 1619.2 251.436
  12 0.575 1629.67 252.542
  13 0.625 1589.91 265.405
  14 0.675 1647.51 277.778
  15 0.725 1607.19 287.799
  16 0.775 1615.28 295.553
  17 0.825 1565.37 312.028
  18 0.875 1585.61 326.015
  19 0.925 1639.88 327.696
  20 0.975 1551.59 340.284
47000 20 32019.999999999996
  1 0.025 1576.26 348.887
  2 0.075 1629.44 340.799
  3 0.125 1546.91 326.714
  4 0.175 1553.85 323.397
  5 0.225 1596.79 309.779
  6 0.275 1606.98 301.176
  7 0.325 1575.79 287.51
  8 0.375 1589.72 279.313
  9 0.425 1634.83 266.625
  10 0.475 1610.68 257.08
  11 0.525 1643.73 251.788
  12 0.575 1632.1 257.769
  13 0.625 1604.56 267.679
  14 0.675 1652.02 279.2
  15 0.725 1614.66 286.994
  16 0.775 1608.21 295.578
  17 0.825 1556.57 309.205
  18 0.875 1600.12 323.396
  19 0.925 1644.02 327.488
  20 0.975 1542.76 346.052
48000 20 32020.000000000004
  1 0.025 1586.06 350.288
  2 0.075 1628.54 343.588
  3 0.125 1548.91 330.924
  4 0.175 1546.52 319.856
  5 0.225 1597.37 313.79
  6 0.275 1603.43 299.184
  7 0.325 1592.58 286.306
  8 0.375 1586.49 281.359
  9 0.425 1640.12 268.924
  10 0.475 1609.53 255.563
  11 0.525 1640.29 250.757
  12 0.575 1625.86 254.645
  13 0.625 1598.92 265.139
