# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 82020.00000000001
  2 0.075 3986.56 334.198
  3 0.125 3981.37 313.468
  4 0.175 4022.64 304.346
  5 0.225 4002.05 299.457
  6 0.275 4118.63 299.627
  7 0.325 4137.28 297.219
  8 0.375 4263.91 286.238
  9 0.425 4278.72 278.154
  10 0.475 4388.5 254.799
  11 0.525 4394.13 251.744
  12 0.575 4219.12 260.645
  13 0.625 4094.7 274.378
  14 0.675 4061.13 289.519
  15 0.725 4007.52 295.413
  16 0.775 4072.81 300.771
  17 0.825 4047.12 300.285
  18 0.875 4053.42 307.628
  19 0.925 3958.54 318.605
  20 0.975 3917.28 333.408
61000 20 82019.99999999999
  1 0.025 4003.16 348.87
  2 0.075 3987.23 333.06
  3 0.125 3979.15 313.383
  4 0.175 4034.8 304.01
  5 0.225 3998.74 301.51
  6 0.275 4108.24 298.965
  7 0.325 4129.63 296.579
  8 0.375 4266.41 287.597
  9 0.425 4290.73 278.189
  10 0.475 4390.02 254.195
  11 0.525 4391.22 249.921
  12 0.575 4224.14 260.359
  13 0.625 4079.4 274.406
  14 0.675 4063.73 286.998
  15 0.725 3989.27 294.791
  16 0.775 4093.63 300.506
  17 0.825 4031.18 301.274
  18 0.875 4070.18 307.861
  19 0.925 3964.78 317.541
  20 0.975 3924.36 335.946
62000 20 82020.00000000001
  1 0.025 4009.78 348.306
  2 0.075 3984.66 333.603
  3 0.125 3975.63 314.971
  4 0.175 4016.29 302.608
  5 0.225 3999.49 301.758
  6 0.275 4129.31 297.557
  7 0.325 4142.4 298.694
  8 0.375 4247.11 287.288
  9 0.425 4289.03 277.568
  10 0.475 4392.08 254.641
  11 0.525 4398.44 251.871
  12 0.575 4216.44 258.287
