# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 82020
  4 0.175 4058.78 320.849
  5 0.225 4087.09 306.051
  6 0.275 4144.22 296.653
  7 0.325 4117.72 286.914
  8 0.375 4102.08 272.837
  9 0.425 4089.56 264.25
  10 0.475 4217.7 258.392
  11 0.525 4096.45 251.742
  12 0.575 4137.54 255.478
  13 0.625 4142.21 265.87
  14 0.675 4074.19 274.583
  15 0.725 4139.78 288.561
  16 0.775 4056.91 300.907
  17 0.825 4082.03 308.553
  18 0.875 4101.58 317.609
  19 0.925 4035.54 329.195
  20 0.975 4135.95 337.195
42000 20 82019.99999999999
  1 0.025 4082.94 347.049
  2 0.075 4049.48 343.033
  3 0.125 4079 332.493
  4 0.175 4039.14 321.914
  5 0.225 4086.83 307.496
  6 0.275 4138.56 295.872
  7 0.325 4124.01 287.983
  8 0.375 4094.14 274.815
  9 0.425 4084.13 264.404
  10 0.475 4218.76 258.159
  11 0.525 4119.46 252.331
  12 0.575 4128.07 256.424
  13 0.625 4152.46 265.112
  14 0.675 4073.38 274.764
  15 0.725 4147.54 289.339
  16 0.775 4032.8 299.668
  17 0.825 4103.95 310.757
  18 0.875 4070.29 317.836
  19 0.925 4043.5 330.233
  20 0.975 4151.56 339.835
43000 20 82020.00000000001
  1 0.025 4074.41 349.263
  2 0.075 4054.53 342.965
  3 0.125 4070.31 334.582
  4 0.175 4049.56 320.49
  5 0.225 4069.23 307.825
  6 0.275 4143.87 293.777
  7 0.325 4123.82 286.644
  8 0.375 4109.85 276.316
  9 0.425 4075.94 264.505
  10 0.475 4233.54 256.416
  11 0.525 4100.76 253.4
  12 0.575 4126.22 258.24
  13 0.625 4161.56 265.642
  14 0.675 4060.08 275.35
  15 0.725 4148.47 289.002
  16 0.775 4032.78 299.918
  17 0.825 4099.42 311.218
  18 0.875 4087.47 318.633
  19 0.925 4040.44 329.195
  20 0.975 4157.74 339.258
44000 20 82020
  1 0.025 4090.62 346.971
  2 0.075 4032.87 342.763
  3 0.125 4058.01 331.367
